ID,UNIVERSIDAD,ID_universidad,date_created,date_modified,q0001,q0002,q0003,q0004,q0005,q0006,q0007_0001,q0007_0002,q0007_0003,q0007_0004,q0007_0005,q0007_other,q0008,q0010,q0011,q0012,q0013,q0014,q0015_0001,q0015_0002,q0015_0003,q0015_0004,q0015_0005,q0015_0006,q0015_0007,q0015_other,q0016,q0017,q0018rc,q0018,q0019,q0020_0001,q0020_0002,q0020_0003,q0020_0004,q0020_0005,q0020_0006,q0020_0007,q0020_0008,q0020_0009,q0020_other,q0021_0001,q0021_0002,q0021_0003,q0021_0004,q0021_0005,q0021_0006,q0021_0007,q0021_0008,q0022_0001,q0022_0002,q0022_0003,q0022_0004,q0022_0005,q0022_0006,q0022_0007,q0022_0008,q0022_0009,q0022_0010,q0022_0011,q0022_0012,q0022_0013,q0023_0001,q0023_0002,q0023_0003,q0023_0004,q0023_0005,q0023_0006,q0023_0007,q0023_0008,q0023_0009,q0023_0010,q0023_0011,q0023_other,q0024_0001,q0024_0002,q0024_0003,q0024_0004,q0024_0005,q0024_0006,q0024_0007,q0024_0008,q0024_0009,q0024_0010,q0024_0011,q0024_0012,q0024_0013,q0024_0014,q0024_other,q0025_0001,q0025_0002,q0025_0003,q0025_0004,q0025_0005,q0025_0006,q0025_0007,q0025_0008,q0025_0009,q0025_0010,q0025_0011,q0025_0012,q0025_0013,q0025_0014,q0025_0015,q0025_0016,q0025_0017,q0026_0001,q0026_0002,q0026_0003,q0026_0004,q0026_0005,q0026_0006,q0026_0007,q0026_0008,q0026_0009,q0026_0010,q0026_0011,q0026_0012,q0026_0013,q0027_0001,q0027_0002,q0027_0003,q0027_0004,q0027_0005,q0027_0006,q0027_0007,q0027_0008,q0027_0009,q0027_0010,q0027_0011,q0027_0012,q0027_0013,q0027_0014,q0027_0015,q0027_0016,q0027_0017,q0027_0018,q0028_0001,q0028_0002,q0028_0003,q0028_0004,q0028_0005,q0028_0006,q0028_0007,q0028_0008,q0028_0009,q0028_0010,q0028_other,duelo
2434,3,872,12/27/2022 05:50:01 PM,12/27/2022 05:54:19 PM,1,1,2,2,6,7,0,0,1,,0,"",7,2,3,2,2,2,1,0,0,0,0,,1,TRABAJO,2,2,4,4,6,0,0,0,0,1,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
2436,3,874,12/27/2022 11:13:35 AM,12/27/2022 11:22:38 AM,1,1,1,1,3,7,1,0,0,,0,"",7,2,2,2,2,2,1,0,1,1,0,,0,"",2,2,5,5,9,0,0,1,0,1,0,0,,0,"",5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,0,1,0,,0,"",0,0,1,0,1,1,0,1,1,0,1,0,,0,"",2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,2,4,4,4,4,2,3,2,4,2,5,3,4,3,3,3,0,0,0,0,0,0,0,1,,0,"",1
2437,3,875,12/27/2022 10:52:05 AM,12/27/2022 11:07:19 AM,1,1,1,1,3,7,1,0,0,,0,"",7,2,2,2,2,2,1,1,1,1,0,,0,"",2,2,5,5,9,0,0,1,0,1,0,0,,0,"",5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,1,1,1,1,1,1,1,1,0,,0,"",0,0,1,0,1,1,0,1,1,0,1,0,,0,"",3,2,2,1,3,2,3,3,2,2,2,2,2,2,2,1,2,3,3,1,3,3,3,4,4,4,3,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
2442,3,880,12/26/2022 04:31:27 PM,12/26/2022 04:44:55 PM,1,1,2,2,16,7,1,0,0,,0,"",7,10,2,2,2,2,1,0,0,0,0,,0,"",2,2,2,2,25,0,0,0,0,1,0,0,,0,"",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,,0,"",0,0,0,0,0,0,0,0,0,0,0,1,,0,"",4,3,2,1,3,4,3,2,1,3,3,3,2,2,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,2,4,4,4,4,2,2,2,4,2,2,2,2,2,4,2,0,0,0,0,0,0,0,1,,0,"",1
2445,3,883,12/25/2022 09:09:08 PM,12/25/2022 09:20:51 PM,1,1,2,2,7,32,,,,1,,"",32,10,1,3,1,2,,,,,,1,,"",2,2,2,2,2,0,0,0,0,1,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
2455,3,893,12/21/2022 09:45:31 AM,12/21/2022 09:55:08 AM,1,1,2,2,6,7,1,0,0,,0,"",7,10,2,1,1,2,0,1,0,1,0,,0,"",2,2,3,3,20,0,0,1,0,1,0,0,,0,"",4,5,3,4,4,4,3,4,5,5,4,5,5,4,5,5,4,5,4,4,4,1,0,1,0,0,0,0,0,0,,0,"",0,0,0,0,1,0,1,1,0,0,1,0,,0,"",3,3,2,2,3,3,1,2,2,4,4,4,2,3,3,2,2,3,3,4,3,4,3,4,3,4,3,3,4,4,4,4,4,4,3,2,4,2,3,3,4,3,4,3,4,2,2,2,0,0,0,0,0,0,0,1,,0,"",1
2457,3,895,12/21/2022 09:44:18 AM,12/21/2022 09:47:18 AM,1,1,2,2,10,7,0,0,1,,0,"",7,4,2,2,2,2,1,0,0,0,0,,0,"",2,1,,"",,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
2459,3,897,12/21/2022 09:15:32 AM,12/21/2022 09:17:46 AM,1,1,1,1,27,7,0,0,1,,0,"",7,13,2,2,2,2,1,0,0,0,0,,0,"",2,2,,"",,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
2460,3,898,12/21/2022 08:32:38 AM,12/21/2022 08:42:41 AM,1,1,1,1,11,7,1,0,0,,0,"",7,,2,2,2,2,,,,,,1,,"",2,2,2,2,5,0,0,0,0,1,0,0,,0,"",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,0,"",0,0,1,1,0,0,0,0,0,0,0,0,,0,"",3,2,1,1,1,,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,4,4,4,4,1,1,1,2,4,4,4,4,4,4,1,4,1,4,1,1,1,1,3,1,1,,,,,,,,,,,"",1
2468,3,906,12/19/2022 09:48:01 AM,12/19/2022 09:54:38 AM,1,1,1,1,9,7,1,0,0,,0,"",7,10,2,2,2,2,1,0,0,0,0,,0,"",2,2,1,1,17,0,0,0,0,1,0,0,,0,"",4,3,3,3,3,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,0,0,0,1,0,0,0,0,0,,0,"",0,0,0,0,0,0,0,0,0,0,0,1,,0,"",3,3,4,4,4,4,3,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,0,0,0,,0,"",1
2470,3,908,12/17/2022 06:28:03 PM,12/17/2022 06:32:44 PM,1,1,1,1,7,7,1,0,0,,0,"",7,12,2,2,2,2,1,0,0,0,0,,0,"",2,2,2,2,25,0,0,0,0,1,0,0,,0,"",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,0,0,0,0,,0,"",0,0,0,0,0,1,0,0,0,0,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,1,,0,"",1
2471,3,909,12/17/2022 04:37:42 PM,12/17/2022 04:40:00 PM,1,1,1,1,5,7,1,1,0,,0,"",7,5,2,2,2,2,0,1,0,0,0,,0,"",2,2,,0,17,0,1,0,0,0,0,0,,0,"",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0,0,0,0,,0,"",0,0,1,0,0,0,0,0,0,0,0,0,,0,"",1,1,2,2,3,2,2,3,3,3,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
2473,3,911,12/17/2022 12:13:09 AM,12/17/2022 12:18:35 AM,1,1,1,1,2,7,1,0,0,,0,"",7,2,2,2,2,2,1,1,1,1,0,,0,"",2,2,5,5,11,0,0,0,0,1,0,0,,0,"",4,4,4,4,5,5,4,4,1,1,1,4,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,,0,"",,,,,,,,,,,,,1,,"",1,1,1,1,4,1,1,4,,1,1,1,1,1,4,1,4,1,5,1,5,5,5,5,5,5,5,1,1,5,1,5,1,5,5,5,5,5,5,5,5,1,1,5,5,5,1,1,0,0,0,0,0,0,0,1,,0,"",1
2480,3,918,12/16/2022 08:14:11 AM,12/16/2022 08:20:18 AM,1,1,1,1,9,7,1,0,0,,0,"",7,6,2,2,2,2,0,1,1,1,0,,0,"",1,2,,0,3,0,0,1,0,0,0,0,,0,"",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,,0,"",,,,,,,,,,,,,1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,,0,"",1
2481,3,919,12/15/2022 09:57:22 PM,12/15/2022 10:00:33 PM,1,1,1,1,8,7,1,0,0,,0,"",7,13,2,2,1,1,1,0,0,0,0,,0,"",2,2,2,2,14,0,0,0,1,1,0,0,,0,"",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,,0,"",0,0,0,0,0,0,0,0,0,1,0,0,,0,"",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,,,,,,2,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,0,"",1
2483,3,921,12/15/2022 07:08:29 PM,12/15/2022 07:22:26 PM,1,1,2,2,13,7,0,0,1,,0,"",7,13,2,2,1,2,1,1,0,0,0,,1,trabajo,2,2,1,1,7,0,0,0,0,1,0,0,,0,"",4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,1,0,0,0,0,,0,"",0,0,0,0,0,0,0,1,0,0,0,0,,0,"",,4,,1,4,4,4,4,4,3,3,3,3,1,1,1,3,5,5,,5,5,4,5,5,5,5,5,5,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,0,1,1,1,1,0,0,,0,"",1
2486,3,924,12/15/2022 11:34:20 AM,12/15/2022 11:39:34 AM,1,1,2,2,8,7,1,0,0,,0,"",7,13,2,2,2,2,1,0,0,0,0,,0,"",1,2,1,1,9,0,0,0,0,1,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,,0,"",0,0,0,0,0,1,0,0,0,0,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,0,"",1
2487,3,925,12/14/2022 10:04:03 PM,12/14/2022 10:34:58 PM,1,1,1,1,5,7,1,0,0,,0,"",7,3,2,2,1,2,1,0,0,0,0,,0,"",2,2,1,1,23,0,0,0,0,1,0,0,,0,"",5,5,1,4,1,4,2,2,1,2,1,2,3,1,1,2,1,1,4,3,3,1,0,0,0,1,0,0,0,0,,0,"",0,0,0,0,0,0,0,0,0,0,0,1,,0,"",3,1,4,1,2,4,3,1,2,2,1,4,4,2,1,1,4,5,5,5,5,5,5,4,5,3,4,1,5,2,2,4,4,4,4,4,3,1,4,4,4,2,1,4,4,4,2,4,0,0,1,0,0,1,0,0,,0,"",1
2492,3,930,12/13/2022 10:12:46 PM,12/13/2022 10:15:14 PM,1,1,1,1,7,7,1,0,0,,0,"",7,13,1,3,2,2,0,1,0,0,0,,0,"",2,2,2,2,13,0,0,0,0,1,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,,0,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
2494,3,932,12/13/2022 02:31:57 PM,12/13/2022 02:51:34 PM,1,1,2,2,1,7,1,0,0,,0,"",7,4,3,3,2,2,,,,,,1,,"",2,2,2,2,20,0,0,1,0,1,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,,0,"",,,,,,,,,,,,,1,,"",2,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,4,1,5,5,1,5,5,5,,,1,,1,1,1,,,,,,,,,1,,"",1
2495,3,933,12/13/2022 02:01:26 PM,12/13/2022 02:05:05 PM,1,1,1,1,8,20,1,0,0,,0,"",7,5,2,2,2,2,1,0,1,1,0,,0,"",2,2,1,1,15,0,0,0,0,1,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
2496,3,934,12/13/2022 01:34:29 PM,12/13/2022 01:40:14 PM,1,1,2,2,11,7,1,0,0,,0,"",7,13,1,1,2,2,0,0,0,0,1,,0,"",2,2,1,1,2,0,0,1,0,0,0,0,,0,"",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,,0,"",0,0,0,0,0,0,0,0,0,0,0,1,,0,"",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
2499,3,937,12/12/2022 07:13:02 PM,12/12/2022 07:19:08 PM,1,1,2,2,6,7,1,0,0,,0,"",7,11,2,2,1,2,1,0,0,1,0,,0,"",2,2,1,1,11,0,0,0,0,1,0,0,,0,"",3,4,3,4,3,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,1,0,0,0,0,0,0,,0,"",0,0,1,0,0,1,0,0,0,0,0,0,,0,"",2,2,3,1,3,3,3,3,1,3,3,3,3,1,1,3,3,4,4,3,3,3,3,4,3,1,1,1,1,4,4,4,2,4,2,4,4,2,4,2,4,4,4,4,3,2,2,3,0,0,0,0,0,1,0,0,,0,"",1
2501,3,939,12/12/2022 01:22:02 PM,12/12/2022 01:27:46 PM,1,1,1,1,2,7,,,,1,,"",7,3,2,3,3,2,,,,,,1,,"",2,2,4,4,8,0,0,0,0,1,0,0,,0,"",5,4,5,,5,5,3,5,,5,3,5,5,1,2,,,,4,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
2502,3,940,12/12/2022 11:54:04 AM,12/12/2022 12:33:24 PM,1,1,2,1,8,7,1,0,0,,0,"",7,,2,2,1,2,1,0,0,1,0,,0,"",1,2,1,1,27,0,0,1,0,0,0,0,,0,"",3,4,3,4,3,3,1,3,1,3,2,4,3,3,1,4,3,1,3,2,4,0,0,1,1,0,0,0,0,0,,0,"",0,0,1,1,0,0,0,0,0,0,0,0,,0,"",3,2,2,1,3,3,3,1,1,2,1,3,1,1,2,1,3,3,5,4,3,5,4,3,4,1,1,1,3,1,2,5,2,5,4,4,4,2,2,3,4,2,3,2,3,4,3,3,0,0,0,0,0,0,0,1,,0,"",1
2504,3,942,12/12/2022 09:33:37 AM,12/12/2022 09:35:46 AM,1,1,2,2,3,7,,,,1,,"",7,1,2,2,2,2,1,1,1,1,0,,0,"",2,2,,"",,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
2505,3,943,12/12/2022 08:31:53 AM,12/12/2022 08:40:16 AM,1,1,1,1,7,7,1,0,0,,0,"",7,1,2,2,1,2,1,1,1,1,0,,0,"",2,2,5,5,11,0,0,0,0,1,0,1,,0,"",3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,1,,0,"",0,0,1,1,0,0,1,1,1,1,1,0,,0,"",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,,0,"",1
2507,3,945,12/11/2022 10:12:51 AM,12/11/2022 10:19:23 AM,1,1,2,,3,7,1,0,0,,0,"",7,5,2,2,2,2,0,1,0,1,0,,0,"",2,2,3,3,17,0,0,0,0,1,0,0,,0,"",3,4,3,5,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,1,0,1,0,0,0,0,,0,"",0,0,1,0,0,0,0,1,0,0,1,0,,0,"",3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,1,,0,"",1
2509,3,947,12/11/2022 07:28:48 AM,12/11/2022 07:31:00 AM,1,1,1,1,5,7,1,0,0,,0,"",7,7,2,2,2,2,,,,,,1,,"",2,2,,"",,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
2511,3,949,12/09/2022 07:41:59 PM,12/09/2022 07:56:27 PM,1,1,2,2,5,7,,,,1,,"",7,5,3,2,2,2,1,1,0,0,0,,0,"",2,1,1,1,17,0,1,0,0,0,0,0,,0,"",4,,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,3,3,3,3,1,0,1,0,0,1,1,0,0,,0,"",0,0,0,0,1,0,1,1,1,1,0,0,,0,"",2,2,3,2,3,3,3,2,1,2,2,3,3,2,2,3,3,5,1,4,4,5,1,1,4,5,1,4,1,1,4,4,4,4,4,3,4,2,4,4,4,2,4,2,4,2,2,3,0,0,0,0,0,0,0,1,,0,"",1
2513,3,951,12/09/2022 10:42:24 AM,12/09/2022 11:08:34 AM,1,1,2,2,6,7,1,0,0,,0,"",7,12,2,2,2,2,1,0,0,0,0,,0,"",2,2,2,2,13,0,0,0,0,1,0,0,,0,"",3,3,3,3,3,3,3,3,4,4,3,4,4,3,3,4,3,4,4,3,3,1,0,1,0,0,1,0,0,0,,0,"",0,0,1,0,1,0,0,0,0,0,0,0,,0,"",3,3,3,2,3,2,1,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,3,5,3,3,3,3,3,3,3,3,3,3,4,3,3,3,0,0,0,0,0,0,0,1,,0,"",1
2516,3,954,12/08/2022 05:16:22 PM,12/08/2022 05:23:19 PM,1,1,2,2,2,7,1,0,0,,0,"",7,3,2,2,2,2,1,0,0,0,0,,0,"",2,2,2,2,2,0,0,1,0,0,0,0,,0,"",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,0,0,0,0,0,0,0,,0,"",0,0,1,0,0,1,0,0,0,0,0,0,,0,"",2,2,2,1,2,2,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
2517,3,955,12/08/2022 03:38:22 PM,12/08/2022 04:24:31 PM,1,1,1,1,5,7,1,0,0,,0,"",7,2,2,2,1,2,1,1,0,0,0,,0,"",2,3,1,1,8,0,0,0,0,1,0,0,,0,"",3,2,3,3,2,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,,0,"",0,0,0,0,0,0,0,1,0,0,0,0,,0,"",2,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,,0,"",1
2518,3,956,12/08/2022 10:51:09 AM,12/08/2022 11:01:29 AM,1,1,1,1,4,7,1,0,0,,0,"",7,9,3,1,2,2,0,1,0,1,0,,0,"",2,2,3,3,12,0,0,1,0,0,0,0,,0,"",4,4,3,4,4,4,3,4,3,4,3,4,3,3,3,4,2,3,3,2,3,0,1,1,0,0,0,0,0,0,,0,"",,,,,,,,,,,,,1,,"",3,2,3,1,3,1,1,1,3,2,3,3,3,1,1,2,1,4,5,3,4,5,4,5,5,3,1,1,3,3,2,4,2,4,3,3,4,2,3,3,4,2,4,3,3,3,3,3,,,,,,,,,1,,"",1
2519,3,957,12/07/2022 10:52:00 PM,12/07/2022 10:53:56 PM,1,1,1,1,8,7,1,0,0,,0,"",7,9,2,2,2,2,1,1,1,0,0,,0,"",2,2,,"",,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
2520,3,958,12/07/2022 09:37:11 PM,12/07/2022 09:47:12 PM,1,1,1,1,3,7,1,0,0,,0,"",7,2,2,2,2,2,1,0,0,0,0,,0,"",2,2,1,1,19,0,1,0,0,0,0,0,,0,"",4,5,5,5,5,4,3,4,4,4,4,4,4,4,4,4,4,5,4,3,5,1,0,1,0,1,0,0,0,0,,0,"",1,1,1,0,1,1,1,0,1,1,0,0,,0,"",4,4,4,1,3,3,3,2,3,3,3,2,3,1,1,1,2,2,2,4,4,4,4,4,4,3,4,4,4,4,4,5,3,5,4,5,5,2,3,3,4,3,5,5,4,4,3,4,0,0,0,0,0,0,0,1,,0,deje de estudiar en la universidad,1
2521,3,959,12/07/2022 08:20:41 PM,12/07/2022 08:34:51 PM,1,1,1,1,10,7,1,0,0,,0,"",7,12,2,2,2,2,1,0,0,0,0,,0,"",2,2,3,3,19,0,0,0,0,1,0,0,,0,"",5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,1,,0,"",1,1,1,1,1,1,1,1,0,0,0,0,,0,"",2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,,0,"",1
2523,3,961,12/07/2022 06:02:07 PM,12/07/2022 06:10:56 PM,1,1,1,1,3,20,1,0,0,,0,"",7,8,2,2,2,2,1,1,1,1,0,,0,"",2,2,10,10,6,1,1,0,0,1,0,0,,0,"",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,0,0,0,,0,"",1,1,1,1,1,1,1,0,0,0,0,0,,0,"",,3,4,,,,,,,,,,,,4,,,,,,,,,,,5,5,,,,4,,,,,,4,,4,4,4,,,,,,4,4,1,1,1,1,1,1,1,0,,0,"",1
2524,3,962,12/07/2022 12:57:42 AM,12/07/2022 01:20:25 AM,1,1,2,2,7,7,1,0,0,,0,"",7,2,2,2,1,2,1,1,1,1,0,,0,"",2,2,4,4,14,0,0,0,0,1,0,0,,0,"",2,3,4,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,0,1,0,0,0,0,0,1,0,,0,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
2526,3,964,12/06/2022 04:06:18 PM,12/06/2022 04:07:55 PM,1,1,2,2,6,7,1,0,0,,0,"",7,7,2,2,2,2,0,0,1,1,0,,0,"",2,3,,"",,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
2531,3,969,12/05/2022 09:00:39 PM,12/05/2022 09:09:15 PM,1,1,2,2,4,7,1,0,0,,0,"",7,6,1,1,2,2,0,1,1,1,0,,0,"",1,2,1,1,16,0,0,0,0,1,0,0,,0,"",1,4,1,1,4,1,4,4,1,5,1,4,4,1,1,4,1,1,5,1,1,0,0,1,0,1,0,0,0,0,,0,"",0,0,0,0,0,1,1,1,0,0,0,0,,0,"",1,1,3,1,4,1,1,4,1,1,4,4,4,1,4,1,1,5,5,1,1,5,5,5,5,5,2,,5,5,2,4,2,4,2,4,4,2,2,2,4,2,4,2,4,2,2,2,1,0,0,1,0,0,0,0,,0,"",1
2532,3,970,12/05/2022 01:30:28 PM,12/05/2022 01:40:00 PM,1,1,1,1,13,7,,,,,,pareja,7,13,2,2,2,1,0,1,0,0,0,,0,"",2,2,2,2,13,0,1,0,0,0,0,0,,0,"",1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,0,"",0,0,0,0,0,0,1,0,0,0,0,0,,0,"",3,2,4,1,2,3,1,1,1,1,1,4,4,1,1,1,2,5,5,4,5,5,5,5,5,4,5,4,5,5,2,2,2,4,4,4,4,2,4,4,4,2,4,4,4,4,4,2,0,0,0,0,0,1,0,0,,0,"",1
2538,3,976,12/04/2022 11:01:15 PM,12/04/2022 11:23:09 PM,1,1,2,2,5,14,1,0,0,,0,"",17,8,2,2,1,2,1,1,0,0,0,,0,"",2,1,2,2,7,0,0,0,0,1,0,0,,0,"",2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,,0,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
2539,3,977,12/04/2022 08:24:53 PM,12/04/2022 08:28:57 PM,1,1,1,1,9,7,1,0,0,,0,"",7,9,2,2,2,2,1,1,0,0,0,,0,"",2,2,,"",,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
